Exposure to risk (cohort 1x5), 	Last modified: 27 Aug 2026; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
AUS      1845-1849      105                 0.30            0.00            0.30
AUS      1845-1849      106                 0.00            0.00            0.00
AUS      1845-1849      107                 0.00            0.00            0.00
AUS      1845-1849      108                 0.00            0.00            0.00
AUS      1845-1849      109                 0.00            0.00            0.00
AUS      1845-1849      110+                0.00            0.00            0.00
AUS      1850-1854        0                    .               .               .
AUS      1850-1854        1                    .               .               .
AUS      1850-1854        2                    .               .               .
AUS      1850-1854        3                    .               .               .
AUS      1850-1854        4                    .               .               .
AUS      1850-1854        5                    .               .               .
AUS      1850-1854        6                    .               .               .
AUS      1850-1854        7                    .               .               .
AUS      1850-1854        8                    .               .               .
AUS      1850-1854        9                    .               .               .
AUS      1850-1854       10                    .               .               .
AUS      1850-1854       11                    .               .               .
AUS      1850-1854       12                    .               .               .
AUS      1850-1854       13                    .               .               .
AUS      1850-1854       14                    .               .               .
AUS      1850-1854       15                    .               .               .
AUS      1850-1854       16                    .               .               .
AUS      1850-1854       17                    .               .               .
AUS      1850-1854       18                    .               .               .
AUS      1850-1854       19                    .               .               .
AUS      1850-1854       20                    .               .               .
AUS      1850-1854       21                    .               .               .
AUS      1850-1854       22                    .               .               .
AUS      1850-1854       23                    .               .               .
AUS      1850-1854       24                    .               .               .
AUS      1850-1854       25                    .               .               .
AUS      1850-1854       26                    .               .               .
AUS      1850-1854       27                    .               .               .
AUS      1850-1854       28                    .               .               .
AUS      1850-1854       29                    .               .               .
AUS      1850-1854       30                    .               .               .
AUS      1850-1854       31                    .               .               .
AUS      1850-1854       32                    .               .               .
AUS      1850-1854       33                    .               .               .
AUS      1850-1854       34                    .               .               .
AUS      1850-1854       35                    .               .               .
AUS      1850-1854       36                    .               .               .
AUS      1850-1854       37                    .               .               .
AUS      1850-1854       38                    .               .               .
AUS      1850-1854       39                    .               .               .
AUS      1850-1854       40                    .               .               .
AUS      1850-1854       41                    .               .               .
AUS      1850-1854       42                    .               .               .
AUS      1850-1854       43                    .               .               .
AUS      1850-1854       44                    .               .               .
AUS      1850-1854       45                    .               .               .
AUS      1850-1854       46                    .               .               .
AUS      1850-1854       47                    .               .               .
AUS      1850-1854       48                    .               .               .
AUS      1850-1854       49                    .               .               .
AUS      1850-1854       50                    .               .               .
AUS      1850-1854       51                    .               .               .
AUS      1850-1854       52                    .               .               .
AUS      1850-1854       53                    .               .               .
AUS      1850-1854       54                    .               .               .
AUS      1850-1854       55                    .               .               .
AUS      1850-1854       56                    .               .               .
AUS      1850-1854       57                    .               .               .
AUS      1850-1854       58                    .               .               .
AUS      1850-1854       59                    .               .               .
AUS      1850-1854       60                    .               .               .
AUS      1850-1854       61                    .               .               .
AUS      1850-1854       62                    .               .               .
AUS      1850-1854       63                    .               .               .
AUS      1850-1854       64                    .               .               .
AUS      1850-1854       65                    .               .               .
AUS      1850-1854       66                    .               .               .
AUS      1850-1854       67                    .               .               .
AUS      1850-1854       68             19045.27        21778.23        40823.50
AUS      1850-1854       69             26491.99        30084.01        56576.01
AUS      1850-1854       70             33181.67        37258.41        70440.08
AUS      1850-1854       71             39031.05        43175.50        82206.54
AUS      1850-1854       72             37574.22        41217.88        78792.10
AUS      1850-1854       73             35564.67        38462.05        74026.71
AUS      1850-1854       74             33415.88        35702.40        69118.28
AUS      1850-1854       75             31255.27        32763.10        64018.37
AUS      1850-1854       76             28965.47        29964.17        58929.64
AUS      1850-1854       77             27018.14        27160.37        54178.50
AUS      1850-1854       78             24774.61        24347.87        49122.47
AUS      1850-1854       79             22710.55        21864.17        44574.72
AUS      1850-1854       80             22330.05        20764.65        43094.70
AUS      1850-1854       81             20209.55        18303.02        38512.57
AUS      1850-1854       82             18119.62        15968.05        34087.67
AUS      1850-1854       83             15896.76        13602.38        29499.14
AUS      1850-1854       84             13721.40        11339.34        25060.74
AUS      1850-1854       85             11674.78         9284.70        20959.48
AUS      1850-1854       86              9782.48         7529.46        17311.94
AUS      1850-1854       87              8021.36         5981.75        14003.11
AUS      1850-1854       88              6480.98         4676.81        11157.78
AUS      1850-1854       89              5145.75         3605.98         8751.73
AUS      1850-1854       90              4005.57         2742.41         6747.98
AUS      1850-1854       91              3107.09         2060.96         5168.05
AUS      1850-1854       92              2384.73         1509.08         3893.81
AUS      1850-1854       93              1777.02         1059.63         2836.65
AUS      1850-1854       94              1292.10          740.76         2032.86
AUS      1850-1854       95               910.50          515.24         1425.74
AUS      1850-1854       96               629.95          355.60          985.55
AUS      1850-1854       97               420.54          234.17          654.71
AUS      1850-1854       98               252.49          143.40          395.90
AUS      1850-1854       99               142.81           82.94          225.76
AUS      1850-1854      100                81.88           52.22          134.11
AUS      1850-1854      101                45.39           31.68           77.07
AUS      1850-1854      102                24.14           17.43           41.57
AUS      1850-1854      103                11.66            7.89           19.55
AUS      1850-1854      104                 4.95            2.76            7.70
AUS      1850-1854      105                 1.75            0.51            2.26
AUS      1850-1854      106                 0.93            0.00            0.93
AUS      1850-1854      107                 0.70            0.00            0.70
AUS      1850-1854      108                 0.70            0.00            0.70
AUS      1850-1854      109                 0.70            0.00            0.70
AUS      1850-1854      110+                0.47            0.00            0.47
AUS      1855-1859        0                    .               .               .
AUS      1855-1859        1                    .               .               .
AUS      1855-1859        2                    .               .               .
AUS      1855-1859        3                    .               .               .
AUS      1855-1859        4                    .               .               .
AUS      1855-1859        5                    .               .               .
AUS      1855-1859        6                    .               .               .
AUS      1855-1859        7                    .               .               .
AUS      1855-1859        8                    .               .               .
AUS      1855-1859        9                    .               .               .
AUS      1855-1859       10                    .               .               .
AUS      1855-1859       11                    .               .               .
AUS      1855-1859       12                    .               .               .
AUS      1855-1859       13                    .               .               .
AUS      1855-1859       14                    .               .               .
AUS      1855-1859       15                    .               .               .
AUS      1855-1859       16                    .               .               .
AUS      1855-1859       17                    .               .               .
AUS      1855-1859       18                    .               .               .
AUS      1855-1859       19                    .               .               .
AUS      1855-1859       20                    .               .               .
AUS      1855-1859       21                    .               .               .
AUS      1855-1859       22                    .               .               .
AUS      1855-1859       23                    .               .               .
AUS      1855-1859       24                    .               .               .
AUS      1855-1859       25                    .               .               .
AUS      1855-1859       26                    .               .               .
AUS      1855-1859       27                    .               .               .
AUS      1855-1859       28                    .               .               .
AUS      1855-1859       29                    .               .               .
AUS      1855-1859       30                    .               .               .
AUS      1855-1859       31                    .               .               .
AUS      1855-1859       32                    .               .               .
AUS      1855-1859       33                    .               .               .
AUS      1855-1859       34                    .               .               .
AUS      1855-1859       35                    .               .               .
AUS      1855-1859       36                    .               .               .
AUS      1855-1859       37                    .               .               .
AUS      1855-1859       38                    .               .               .
AUS      1855-1859       39                    .               .               .
AUS      1855-1859       40                    .               .               .
AUS      1855-1859       41                    .               .               .
AUS      1855-1859       42                    .               .               .
AUS      1855-1859       43                    .               .               .
AUS      1855-1859       44                    .               .               .
AUS      1855-1859       45                    .               .               .
AUS      1855-1859       46                    .               .               .
AUS      1855-1859       47                    .               .               .
AUS      1855-1859       48                    .               .               .
AUS      1855-1859       49                    .               .               .
AUS      1855-1859       50                    .               .               .
AUS      1855-1859       51                    .               .               .
AUS      1855-1859       52                    .               .               .
AUS      1855-1859       53                    .               .               .
AUS      1855-1859       54                    .               .               .
AUS      1855-1859       55                    .               .               .
AUS      1855-1859       56                    .               .               .
AUS      1855-1859       57                    .               .               .
AUS      1855-1859       58                    .               .               .
AUS      1855-1859       59                    .               .               .
AUS      1855-1859       60                    .               .               .
AUS      1855-1859       61                    .               .               .
AUS      1855-1859       62                    .               .               .
AUS      1855-1859       63             30789.47        35440.64        66230.11
AUS      1855-1859       64             44591.61        50780.22        95371.83
AUS      1855-1859       65             56991.09        64479.68       121470.77
AUS      1855-1859       66             67485.09        76471.80       143956.89
AUS      1855-1859       67             65829.52        73964.57       139794.09
AUS      1855-1859       68             64021.46        71119.01       135140.47
AUS      1855-1859       69             61875.15        68055.98       129931.13
AUS      1855-1859       70             59729.09        64478.84       124207.93
AUS      1855-1859       71             57269.44        61008.95       118278.39
AUS      1855-1859       72             54962.50        57453.81       112416.31
AUS      1855-1859       73             52219.08        53454.07       105673.14
AUS      1855-1859       74             49408.58        49662.96        99071.54
AUS      1855-1859       75             46300.36        45671.78        91972.15
AUS      1855-1859       76             43143.86        41746.15        84890.01
AUS      1855-1859       77             40239.71        37836.93        78076.63
AUS      1855-1859       78             37134.08        34297.30        71431.38
AUS      1855-1859       79             33887.99        30481.44        64369.43
AUS      1855-1859       80             31992.65        28675.88        60668.53
AUS      1855-1859       81             28912.75        25325.53        54238.28
AUS      1855-1859       82             25854.48        22074.39        47928.87
AUS      1855-1859       83             22621.06        18680.83        41301.89
AUS      1855-1859       84             19445.29        15477.06        34922.36
AUS      1855-1859       85             16467.87        12604.82        29072.68
AUS      1855-1859       86             13735.16        10105.71        23840.87
AUS      1855-1859       87             11309.92         7968.73        19278.65
AUS      1855-1859       88              9227.05         6218.72        15445.76
AUS      1855-1859       89              7364.85         4799.86        12164.72
AUS      1855-1859       90              5777.15         3629.31         9406.47
AUS      1855-1859       91              4479.63         2715.54         7195.17
AUS      1855-1859       92              3419.08         1995.45         5414.53
AUS      1855-1859       93              2517.28         1419.23         3936.51
AUS      1855-1859       94              1804.46          985.79         2790.25
AUS      1855-1859       95              1271.96          681.62         1953.57
AUS      1855-1859       96               873.39          445.82         1319.21
AUS      1855-1859       97               571.95          280.85          852.79
AUS      1855-1859       98               355.71          177.74          533.45
AUS      1855-1859       99               212.37          113.43          325.79
AUS      1855-1859      100               128.83           69.70          198.53
AUS      1855-1859      101                81.16           37.81          118.97
AUS      1855-1859      102                49.98           19.82           69.80
AUS      1855-1859      103                30.25           10.17           40.41
AUS      1855-1859      104                17.66            4.74           22.40
AUS      1855-1859      105                10.55            2.16           12.71
AUS      1855-1859      106                 6.27            1.50            7.77
AUS      1855-1859      107                 3.50            0.73            4.23
AUS      1855-1859      108                 2.30            0.00            2.30
AUS      1855-1859      109                 1.53            0.00            1.53
AUS      1855-1859      110+                0.27            0.00            0.27
AUS      1860-1864        0                    .               .               .
AUS      1860-1864        1                    .               .               .
AUS      1860-1864        2                    .               .               .
AUS      1860-1864        3                    .               .               .
AUS      1860-1864        4                    .               .               .
AUS      1860-1864        5                    .               .               .
AUS      1860-1864        6                    .               .               .
AUS      1860-1864        7                    .               .               .
AUS      1860-1864        8                    .               .               .
AUS      1860-1864        9                    .               .               .
AUS      1860-1864       10                    .               .               .
AUS      1860-1864       11                    .               .               .
AUS      1860-1864       12                    .               .               .
AUS      1860-1864       13                    .               .               .
AUS      1860-1864       14                    .               .               .
AUS      1860-1864       15                    .               .               .
AUS      1860-1864       16                    .               .               .
AUS      1860-1864       17                    .               .               .
AUS      1860-1864       18                    .               .               .
AUS      1860-1864       19                    .               .               .
AUS      1860-1864       20                    .               .               .
AUS      1860-1864       21                    .               .               .
AUS      1860-1864       22                    .               .               .
AUS      1860-1864       23                    .               .               .
AUS      1860-1864       24                    .               .               .
AUS      1860-1864       25                    .               .               .
AUS      1860-1864       26                    .               .               .
AUS      1860-1864       27                    .               .               .
AUS      1860-1864       28                    .               .               .
AUS      1860-1864       29                    .               .               .
AUS      1860-1864       30                    .               .               .
AUS      1860-1864       31                    .               .               .
AUS      1860-1864       32                    .               .               .
AUS      1860-1864       33                    .               .               .
AUS      1860-1864       34                    .               .               .
AUS      1860-1864       35                    .               .               .
AUS      1860-1864       36                    .               .               .
AUS      1860-1864       37                    .               .               .
AUS      1860-1864       38                    .               .               .
AUS      1860-1864       39                    .               .               .
AUS      1860-1864       40                    .               .               .
AUS      1860-1864       41                    .               .               .
AUS      1860-1864       42                    .               .               .
AUS      1860-1864       43                    .               .               .
AUS      1860-1864       44                    .               .               .
AUS      1860-1864       45                    .               .               .
AUS      1860-1864       46                    .               .               .
AUS      1860-1864       47                    .               .               .
AUS      1860-1864       48                    .               .               .
AUS      1860-1864       49                    .               .               .
AUS      1860-1864       50                    .               .               .
AUS      1860-1864       51                    .               .               .
AUS      1860-1864       52                    .               .               .
AUS      1860-1864       53                    .               .               .
AUS      1860-1864       54                    .               .               .
AUS      1860-1864       55                    .               .               .
AUS      1860-1864       56                    .               .               .
AUS      1860-1864       57                    .               .               .
AUS      1860-1864       58             40249.54        46960.45        87209.99
AUS      1860-1864       59             59003.12        68663.63       127666.75
AUS      1860-1864       60             76650.97        88816.70       165467.66
AUS      1860-1864       61             93054.66       107514.31       200568.98
AUS      1860-1864       62             91694.41       105711.60       197406.00
AUS      1860-1864       63             90056.18       103102.25       193158.43
AUS      1860-1864       64             88057.60        99793.36       187850.96
AUS      1860-1864       65             85843.27        96207.28       182050.55
AUS      1860-1864       66             83545.62        92342.17       175887.79
AUS      1860-1864       67             81095.64        88995.94       170091.58
AUS      1860-1864       68             78647.40        84995.94       163643.34
AUS      1860-1864       69             75977.29        81247.82       157225.11
AUS      1860-1864       70             73169.29        77118.53       150287.82
AUS      1860-1864       71             70431.76        73282.68       143714.44
AUS      1860-1864       72             67437.01        69182.24       136619.25
AUS      1860-1864       73             64366.99        64683.05       129050.04
AUS      1860-1864       74             60925.30        60273.07       121198.37
AUS      1860-1864       75             57316.69        55639.85       112956.54
AUS      1860-1864       76             53547.30        51017.94       104565.24
AUS      1860-1864       77             49865.85        46468.80        96334.65
AUS      1860-1864       78             46209.75        41855.70        88065.45
AUS      1860-1864       79             42066.06        37394.55        79460.61
AUS      1860-1864       80             40546.74        34541.96        75088.70
AUS      1860-1864       81             36711.91        30372.78        67084.69
AUS      1860-1864       82             32882.18        26489.59        59371.76
AUS      1860-1864       83             28932.45        22691.90        51624.34
AUS      1860-1864       84             25071.62        19102.21        44173.83
AUS      1860-1864       85             21410.28        15801.61        37211.89
AUS      1860-1864       86             17966.11        12805.83        30771.94
AUS      1860-1864       87             14843.84        10172.72        25016.56
AUS      1860-1864       88             12159.98         7999.79        20159.77
AUS      1860-1864       89              9806.30         6175.45        15981.75
AUS      1860-1864       90              7728.19         4669.38        12397.57
AUS      1860-1864       91              6031.82         3548.17         9579.99
AUS      1860-1864       92              4656.79         2675.37         7332.16
AUS      1860-1864       93              3494.59         1917.41         5411.99
AUS      1860-1864       94              2558.37         1335.39         3893.76
AUS      1860-1864       95              1811.33          900.02         2711.35
AUS      1860-1864       96              1264.80          581.10         1845.90
AUS      1860-1864       97               860.84          371.32         1232.16
AUS      1860-1864       98               553.25          233.91          787.16
AUS      1860-1864       99               352.38          140.49          492.88
AUS      1860-1864      100               226.20           89.42          315.62
AUS      1860-1864      101               141.67           59.85          201.52
AUS      1860-1864      102                85.78           36.45          122.23
AUS      1860-1864      103                47.08           19.33           66.42
AUS      1860-1864      104                19.82            9.22           29.03
AUS      1860-1864      105                 6.80            4.00           10.79
AUS      1860-1864      106                 3.30            1.44            4.74
AUS      1860-1864      107                 1.77            0.00            1.77
AUS      1860-1864      108                 1.50            0.00            1.50
AUS      1860-1864      109                 0.73            0.00            0.73
AUS      1860-1864      110+                0.00            0.00            0.00
AUS      1865-1869        0                    .               .               .
AUS      1865-1869        1                    .               .               .
AUS      1865-1869        2                    .               .               .
AUS      1865-1869        3                    .               .               .
AUS      1865-1869        4                    .               .               .
AUS      1865-1869        5                    .               .               .
AUS      1865-1869        6                    .               .               .
AUS      1865-1869        7                    .               .               .
AUS      1865-1869        8                    .               .               .
AUS      1865-1869        9                    .               .               .
AUS      1865-1869       10                    .               .               .
AUS      1865-1869       11                    .               .               .
AUS      1865-1869       12                    .               .               .
AUS      1865-1869       13                    .               .               .
AUS      1865-1869       14                    .               .               .
AUS      1865-1869       15                    .               .               .
AUS      1865-1869       16                    .               .               .
AUS      1865-1869       17                    .               .               .
AUS      1865-1869       18                    .               .               .
AUS      1865-1869       19                    .               .               .
AUS      1865-1869       20                    .               .               .
AUS      1865-1869       21                    .               .               .
AUS      1865-1869       22                    .               .               .
AUS      1865-1869       23                    .               .               .
AUS      1865-1869       24                    .               .               .
AUS      1865-1869       25                    .               .               .
AUS      1865-1869       26                    .               .               .
AUS      1865-1869       27                    .               .               .
AUS      1865-1869       28                    .               .               .
AUS      1865-1869       29                    .               .               .
AUS      1865-1869       30                    .               .               .
AUS      1865-1869       31                    .               .               .
AUS      1865-1869       32                    .               .               .
AUS      1865-1869       33                    .               .               .
AUS      1865-1869       34                    .               .               .
AUS      1865-1869       35                    .               .               .
AUS      1865-1869       36                    .               .               .
AUS      1865-1869       37                    .               .               .
AUS      1865-1869       38                    .               .               .
AUS      1865-1869       39                    .               .               .
AUS      1865-1869       40                    .               .               .
AUS      1865-1869       41                    .               .               .
AUS      1865-1869       42                    .               .               .
AUS      1865-1869       43                    .               .               .
AUS      1865-1869       44                    .               .               .
AUS      1865-1869       45                    .               .               .
AUS      1865-1869       46                    .               .               .
AUS      1865-1869       47                    .               .               .
AUS      1865-1869       48                    .               .               .
AUS      1865-1869       49                    .               .               .
AUS      1865-1869       50                    .               .               .
AUS      1865-1869       51                    .               .               .
AUS      1865-1869       52                    .               .               .
AUS      1865-1869       53             48143.90        53751.22       101895.12
AUS      1865-1869       54             70459.96        78898.11       149358.07
AUS      1865-1869       55             91563.84       103154.12       194717.96
AUS      1865-1869       56            111957.26       126700.78       238658.04
AUS      1865-1869       57            111303.93       125142.22       236446.15
AUS      1865-1869       58            110505.16       123292.77       233797.93
AUS      1865-1869       59            109050.73       120986.43       230037.16
AUS      1865-1869       60            107756.45       117952.15       225708.61
AUS      1865-1869       61            106248.52       114796.25       221044.77
AUS      1865-1869       62            104597.91       111944.27       216542.18
AUS      1865-1869       63            102804.87       108492.57       211297.44
AUS      1865-1869       64            100889.62       105044.08       205933.70
AUS      1865-1869       65             98732.06       101267.78       199999.84
AUS      1865-1869       66             96090.23        97485.00       193575.24
AUS      1865-1869       67             93679.96        93985.37       187665.33
AUS      1865-1869       68             90985.35        89932.55       180917.91
AUS      1865-1869       69             87980.36        85978.19       173958.55
AUS      1865-1869       70             84929.68        81926.10       166855.79
AUS      1865-1869       71             82030.78        77572.82       159603.60
AUS      1865-1869       72             78649.66        73256.54       151906.20
AUS      1865-1869       73             74872.29        68412.73       143285.01
AUS      1865-1869       74             71019.72        63536.23       134555.95
AUS      1865-1869       75             66673.05        58520.31       125193.36
AUS      1865-1869       76             62331.46        53519.92       115851.38
AUS      1865-1869       77             57826.94        48871.35       106698.29
AUS      1865-1869       78             53665.54        43939.89        97605.43
AUS      1865-1869       79             49072.00        39223.22        88295.22
AUS      1865-1869       80             46251.63        36273.22        82524.85
AUS      1865-1869       81             41852.04        32071.83        73923.87
AUS      1865-1869       82             37623.90        28092.08        65715.98
AUS      1865-1869       83             33266.90        24060.09        57327.00
AUS      1865-1869       84             28956.07        20224.80        49180.87
AUS      1865-1869       85             24769.54        16722.21        41491.74
AUS      1865-1869       86             20828.30        13622.24        34450.54
AUS      1865-1869       87             17269.68        10862.82        28132.50
AUS      1865-1869       88             14267.51         8543.06        22810.57
AUS      1865-1869       89             11605.94         6587.00        18192.95
AUS      1865-1869       90              9212.93         5004.02        14216.95
AUS      1865-1869       91              7244.61         3763.59        11008.21
AUS      1865-1869       92              5634.56         2780.33         8414.89
AUS      1865-1869       93              4254.68         1980.39         6235.07
AUS      1865-1869       94              3132.84         1372.87         4505.71
AUS      1865-1869       95              2254.58          942.35         3196.93
AUS      1865-1869       96              1580.30          621.94         2202.24
AUS      1865-1869       97              1088.82          394.96         1483.78
AUS      1865-1869       98               738.85          243.40          982.25
AUS      1865-1869       99               480.78          137.74          618.51
AUS      1865-1869      100               299.06           77.31          376.37
AUS      1865-1869      101               172.90           43.05          215.95
AUS      1865-1869      102                94.97           24.56          119.53
AUS      1865-1869      103                51.54           14.89           66.43
AUS      1865-1869      104                25.47            8.45           33.93
AUS      1865-1869      105                12.98            4.05           17.03
AUS      1865-1869      106                 6.59            2.16            8.75
AUS      1865-1869      107                 4.87            1.39            6.25
AUS      1865-1869      108                 2.91            0.66            3.57
AUS      1865-1869      109                 1.41            0.44            1.85
AUS      1865-1869      110+                1.13            0.00            1.13
