Exposure to risk (cohort 1x10), 	Last modified: 27 Aug 2026; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
AUS      1845-1849      105                 0.30            0.00            0.30
AUS      1845-1849      106                 0.00            0.00            0.00
AUS      1845-1849      107                 0.00            0.00            0.00
AUS      1845-1849      108                 0.00            0.00            0.00
AUS      1845-1849      109                 0.00            0.00            0.00
AUS      1845-1849      110+                0.00            0.00            0.00
AUS      1850-1859        0                    .               .               .
AUS      1850-1859        1                    .               .               .
AUS      1850-1859        2                    .               .               .
AUS      1850-1859        3                    .               .               .
AUS      1850-1859        4                    .               .               .
AUS      1850-1859        5                    .               .               .
AUS      1850-1859        6                    .               .               .
AUS      1850-1859        7                    .               .               .
AUS      1850-1859        8                    .               .               .
AUS      1850-1859        9                    .               .               .
AUS      1850-1859       10                    .               .               .
AUS      1850-1859       11                    .               .               .
AUS      1850-1859       12                    .               .               .
AUS      1850-1859       13                    .               .               .
AUS      1850-1859       14                    .               .               .
AUS      1850-1859       15                    .               .               .
AUS      1850-1859       16                    .               .               .
AUS      1850-1859       17                    .               .               .
AUS      1850-1859       18                    .               .               .
AUS      1850-1859       19                    .               .               .
AUS      1850-1859       20                    .               .               .
AUS      1850-1859       21                    .               .               .
AUS      1850-1859       22                    .               .               .
AUS      1850-1859       23                    .               .               .
AUS      1850-1859       24                    .               .               .
AUS      1850-1859       25                    .               .               .
AUS      1850-1859       26                    .               .               .
AUS      1850-1859       27                    .               .               .
AUS      1850-1859       28                    .               .               .
AUS      1850-1859       29                    .               .               .
AUS      1850-1859       30                    .               .               .
AUS      1850-1859       31                    .               .               .
AUS      1850-1859       32                    .               .               .
AUS      1850-1859       33                    .               .               .
AUS      1850-1859       34                    .               .               .
AUS      1850-1859       35                    .               .               .
AUS      1850-1859       36                    .               .               .
AUS      1850-1859       37                    .               .               .
AUS      1850-1859       38                    .               .               .
AUS      1850-1859       39                    .               .               .
AUS      1850-1859       40                    .               .               .
AUS      1850-1859       41                    .               .               .
AUS      1850-1859       42                    .               .               .
AUS      1850-1859       43                    .               .               .
AUS      1850-1859       44                    .               .               .
AUS      1850-1859       45                    .               .               .
AUS      1850-1859       46                    .               .               .
AUS      1850-1859       47                    .               .               .
AUS      1850-1859       48                    .               .               .
AUS      1850-1859       49                    .               .               .
AUS      1850-1859       50                    .               .               .
AUS      1850-1859       51                    .               .               .
AUS      1850-1859       52                    .               .               .
AUS      1850-1859       53                    .               .               .
AUS      1850-1859       54                    .               .               .
AUS      1850-1859       55                    .               .               .
AUS      1850-1859       56                    .               .               .
AUS      1850-1859       57                    .               .               .
AUS      1850-1859       58                    .               .               .
AUS      1850-1859       59                    .               .               .
AUS      1850-1859       60                    .               .               .
AUS      1850-1859       61                    .               .               .
AUS      1850-1859       62                    .               .               .
AUS      1850-1859       63             30789.47        35440.64        66230.11
AUS      1850-1859       64             44591.61        50780.22        95371.83
AUS      1850-1859       65             56991.09        64479.68       121470.77
AUS      1850-1859       66             67485.09        76471.80       143956.89
AUS      1850-1859       67             76178.51        85957.22       162135.73
AUS      1850-1859       68             83066.73        92897.24       175963.97
AUS      1850-1859       69             88367.14        98139.99       186507.13
AUS      1850-1859       70             92910.76       101737.25       194648.01
AUS      1850-1859       71             96300.48       104184.45       200484.93
AUS      1850-1859       72             92536.72        98671.69       191208.40
AUS      1850-1859       73             87783.74        91916.11       179699.86
AUS      1850-1859       74             82824.46        85365.36       168189.82
AUS      1850-1859       75             77555.63        78434.88       155990.51
AUS      1850-1859       76             72109.33        71710.33       143819.65
AUS      1850-1859       77             67257.84        64997.29       132255.14
AUS      1850-1859       78             61908.69        58645.17       120553.86
AUS      1850-1859       79             56598.54        52345.61       108944.15
AUS      1850-1859       80             54322.70        49440.53       103763.22
AUS      1850-1859       81             49122.30        43628.55        92750.85
AUS      1850-1859       82             43974.10        38042.44        82016.54
AUS      1850-1859       83             38517.82        32283.21        70801.03
AUS      1850-1859       84             33166.69        26816.41        59983.10
AUS      1850-1859       85             28142.64        21889.52        50032.16
AUS      1850-1859       86             23517.64        17635.17        41152.82
AUS      1850-1859       87             19331.28        13950.48        33281.76
AUS      1850-1859       88             15708.02        10895.52        26603.55
AUS      1850-1859       89             12510.60         8405.84        20916.44
AUS      1850-1859       90              9782.72         6371.72        16154.44
AUS      1850-1859       91              7586.72         4776.50        12363.22
AUS      1850-1859       92              5803.81         3504.54         9308.34
AUS      1850-1859       93              4294.30         2478.86         6773.17
AUS      1850-1859       94              3096.56         1726.55         4823.11
AUS      1850-1859       95              2182.46         1196.86         3379.32
AUS      1850-1859       96              1503.33          801.42         2304.76
AUS      1850-1859       97               992.49          515.01         1507.50
AUS      1850-1859       98               608.20          321.15          929.35
AUS      1850-1859       99               355.18          196.37          551.55
AUS      1850-1859      100               210.71          121.93          332.64
AUS      1850-1859      101               126.55           69.49          196.05
AUS      1850-1859      102                74.12           37.26          111.38
AUS      1850-1859      103                41.91           18.06           59.97
AUS      1850-1859      104                22.61            7.50           30.11
AUS      1850-1859      105                12.30            2.68           14.98
AUS      1850-1859      106                 7.20            1.50            8.70
AUS      1850-1859      107                 4.20            0.73            4.93
AUS      1850-1859      108                 3.00            0.00            3.00
AUS      1850-1859      109                 2.23            0.00            2.23
AUS      1850-1859      110+                0.73            0.00            0.73
AUS      1860-1869        0                    .               .               .
AUS      1860-1869        1                    .               .               .
AUS      1860-1869        2                    .               .               .
AUS      1860-1869        3                    .               .               .
AUS      1860-1869        4                    .               .               .
AUS      1860-1869        5                    .               .               .
AUS      1860-1869        6                    .               .               .
AUS      1860-1869        7                    .               .               .
AUS      1860-1869        8                    .               .               .
AUS      1860-1869        9                    .               .               .
AUS      1860-1869       10                    .               .               .
AUS      1860-1869       11                    .               .               .
AUS      1860-1869       12                    .               .               .
AUS      1860-1869       13                    .               .               .
AUS      1860-1869       14                    .               .               .
AUS      1860-1869       15                    .               .               .
AUS      1860-1869       16                    .               .               .
AUS      1860-1869       17                    .               .               .
AUS      1860-1869       18                    .               .               .
AUS      1860-1869       19                    .               .               .
AUS      1860-1869       20                    .               .               .
AUS      1860-1869       21                    .               .               .
AUS      1860-1869       22                    .               .               .
AUS      1860-1869       23                    .               .               .
AUS      1860-1869       24                    .               .               .
AUS      1860-1869       25                    .               .               .
AUS      1860-1869       26                    .               .               .
AUS      1860-1869       27                    .               .               .
AUS      1860-1869       28                    .               .               .
AUS      1860-1869       29                    .               .               .
AUS      1860-1869       30                    .               .               .
AUS      1860-1869       31                    .               .               .
AUS      1860-1869       32                    .               .               .
AUS      1860-1869       33                    .               .               .
AUS      1860-1869       34                    .               .               .
AUS      1860-1869       35                    .               .               .
AUS      1860-1869       36                    .               .               .
AUS      1860-1869       37                    .               .               .
AUS      1860-1869       38                    .               .               .
AUS      1860-1869       39                    .               .               .
AUS      1860-1869       40                    .               .               .
AUS      1860-1869       41                    .               .               .
AUS      1860-1869       42                    .               .               .
AUS      1860-1869       43                    .               .               .
AUS      1860-1869       44                    .               .               .
AUS      1860-1869       45                    .               .               .
AUS      1860-1869       46                    .               .               .
AUS      1860-1869       47                    .               .               .
AUS      1860-1869       48                    .               .               .
AUS      1860-1869       49                    .               .               .
AUS      1860-1869       50                    .               .               .
AUS      1860-1869       51                    .               .               .
AUS      1860-1869       52                    .               .               .
AUS      1860-1869       53             48143.90        53751.22       101895.12
AUS      1860-1869       54             70459.96        78898.11       149358.07
AUS      1860-1869       55             91563.84       103154.12       194717.96
AUS      1860-1869       56            111957.26       126700.78       238658.04
AUS      1860-1869       57            131756.51       149195.29       280951.79
AUS      1860-1869       58            150754.70       170253.22       321007.92
AUS      1860-1869       59            168053.85       189650.06       357703.91
AUS      1860-1869       60            184407.42       206768.85       391176.27
AUS      1860-1869       61            199303.18       222310.56       421613.74
AUS      1860-1869       62            196292.32       217655.87       413948.18
AUS      1860-1869       63            192861.05       211594.82       404455.87
AUS      1860-1869       64            188947.22       204837.44       393784.67
AUS      1860-1869       65            184575.33       197475.06       382050.39
AUS      1860-1869       66            179635.85       189827.17       369463.02
AUS      1860-1869       67            174775.59       182981.32       357756.91
AUS      1860-1869       68            169632.76       174928.49       344561.25
AUS      1860-1869       69            163957.66       167226.01       331183.66
AUS      1860-1869       70            158098.98       159044.63       317143.61
AUS      1860-1869       71            152462.54       150855.50       303318.04
AUS      1860-1869       72            146086.67       142438.78       288525.45
AUS      1860-1869       73            139239.27       133095.78       272335.05
AUS      1860-1869       74            131945.02       123809.30       255754.32
AUS      1860-1869       75            123989.74       114160.17       238149.91
AUS      1860-1869       76            115878.76       104537.86       220416.62
AUS      1860-1869       77            107692.79        95340.15       203032.94
AUS      1860-1869       78             99875.29        85795.60       185670.88
AUS      1860-1869       79             91138.06        76617.78       167755.84
AUS      1860-1869       80             86798.37        70815.18       157613.55
AUS      1860-1869       81             78563.95        62444.61       141008.56
AUS      1860-1869       82             70506.08        54581.66       125087.74
AUS      1860-1869       83             62199.35        46751.99       108951.34
AUS      1860-1869       84             54027.69        39327.01        93354.70
AUS      1860-1869       85             46179.82        32523.82        78703.64
AUS      1860-1869       86             38794.41        26428.07        65222.48
AUS      1860-1869       87             32113.53        21035.54        53149.07
AUS      1860-1869       88             26427.48        16542.85        42970.33
AUS      1860-1869       89             21412.24        12762.45        34174.69
AUS      1860-1869       90             16941.12         9673.40        26614.52
AUS      1860-1869       91             13276.43         7311.76        20588.19
AUS      1860-1869       92             10291.35         5455.70        15747.05
AUS      1860-1869       93              7749.27         3897.79        11647.06
AUS      1860-1869       94              5691.21         2708.26         8399.47
AUS      1860-1869       95              4065.91         1842.37         5908.28
AUS      1860-1869       96              2845.11         1203.04         4048.14
AUS      1860-1869       97              1949.66          766.28         2715.94
AUS      1860-1869       98              1292.10          477.31         1769.41
AUS      1860-1869       99               833.16          278.23         1111.39
AUS      1860-1869      100               525.26          166.74          691.99
AUS      1860-1869      101               314.57          102.90          417.47
AUS      1860-1869      102               180.75           61.00          241.76
AUS      1860-1869      103                98.62           34.22          132.84
AUS      1860-1869      104                45.29           17.67           62.96
AUS      1860-1869      105                19.78            8.05           27.83
AUS      1860-1869      106                 9.89            3.60           13.49
AUS      1860-1869      107                 6.63            1.39            8.02
AUS      1860-1869      108                 4.41            0.66            5.07
AUS      1860-1869      109                 2.14            0.44            2.58
AUS      1860-1869      110+                1.13            0.00            1.13
AUS      1870-1879        0                    .               .               .
AUS      1870-1879        1                    .               .               .
AUS      1870-1879        2                    .               .               .
AUS      1870-1879        3                    .               .               .
AUS      1870-1879        4                    .               .               .
AUS      1870-1879        5                    .               .               .
AUS      1870-1879        6                    .               .               .
AUS      1870-1879        7                    .               .               .
AUS      1870-1879        8                    .               .               .
AUS      1870-1879        9                    .               .               .
AUS      1870-1879       10                    .               .               .
AUS      1870-1879       11                    .               .               .
AUS      1870-1879       12                    .               .               .
AUS      1870-1879       13                    .               .               .
AUS      1870-1879       14                    .               .               .
AUS      1870-1879       15                    .               .               .
AUS      1870-1879       16                    .               .               .
AUS      1870-1879       17                    .               .               .
AUS      1870-1879       18                    .               .               .
AUS      1870-1879       19                    .               .               .
AUS      1870-1879       20                    .               .               .
AUS      1870-1879       21                    .               .               .
AUS      1870-1879       22                    .               .               .
AUS      1870-1879       23                    .               .               .
AUS      1870-1879       24                    .               .               .
AUS      1870-1879       25                    .               .               .
AUS      1870-1879       26                    .               .               .
AUS      1870-1879       27                    .               .               .
AUS      1870-1879       28                    .               .               .
AUS      1870-1879       29                    .               .               .
AUS      1870-1879       30                    .               .               .
AUS      1870-1879       31                    .               .               .
AUS      1870-1879       32                    .               .               .
AUS      1870-1879       33                    .               .               .
AUS      1870-1879       34                    .               .               .
AUS      1870-1879       35                    .               .               .
AUS      1870-1879       36                    .               .               .
AUS      1870-1879       37                    .               .               .
AUS      1870-1879       38                    .               .               .
AUS      1870-1879       39                    .               .               .
AUS      1870-1879       40                    .               .               .
AUS      1870-1879       41                    .               .               .
AUS      1870-1879       42                    .               .               .
AUS      1870-1879       43             64416.28        68364.89       132781.17
AUS      1870-1879       44             94121.48       100219.19       194340.67
AUS      1870-1879       45            123074.68       131021.81       254096.49
AUS      1870-1879       46            151170.12       160867.34       312037.46
AUS      1870-1879       47            178371.83       189771.50       368143.34
AUS      1870-1879       48            204818.49       217718.51       422537.00
AUS      1870-1879       49            230167.30       245505.78       475673.08
AUS      1870-1879       50            254483.47       271917.40       526400.86
AUS      1870-1879       51            278179.42       297720.76       575900.18
AUS      1870-1879       52            276181.14       294611.66       570792.80
AUS      1870-1879       53            273525.73       290706.76       564232.49
AUS      1870-1879       54            270425.00       286664.01       557089.01
AUS      1870-1879       55            267770.38       281456.29       549226.67
AUS      1870-1879       56            264678.04       276262.09       540940.12
AUS      1870-1879       57            261627.72       271056.82       532684.53
AUS      1870-1879       58            258323.00       265406.34       523729.34
AUS      1870-1879       59            254682.82       259604.47       514287.29
AUS      1870-1879       60            250961.42       253687.68       504649.10
AUS      1870-1879       61            247457.62       247783.66       495241.28
AUS      1870-1879       62            243558.67       241812.56       485371.23
AUS      1870-1879       63            239005.89       234826.80       473832.70
AUS      1870-1879       64            234061.74       227535.51       461597.24
AUS      1870-1879       65            229050.16       219836.67       448886.83
AUS      1870-1879       66            223745.16       211780.33       435525.49
AUS      1870-1879       67            217904.05       203872.15       421776.20
AUS      1870-1879       68            211692.73       194968.35       406661.08
AUS      1870-1879       69            204748.42       185975.00       390723.41
AUS      1870-1879       70            197534.51       176573.52       374108.02
AUS      1870-1879       71            190274.26       167765.05       358039.31
AUS      1870-1879       72            182905.37       158220.69       341126.06
AUS      1870-1879       73            174480.83       148023.02       322503.85
AUS      1870-1879       74            165827.83       137602.65       303430.48
AUS      1870-1879       75            156758.18       127410.79       284168.97
AUS      1870-1879       76            147389.03       116639.83       264028.86
AUS      1870-1879       77            138106.36       106425.47       244531.83
AUS      1870-1879       78            128659.49        96215.55       224875.04
AUS      1870-1879       79            118745.15        85846.61       204591.76
AUS      1870-1879       80            115044.73        79537.24       194581.97
AUS      1870-1879       81            104984.20        70420.27       175404.47
AUS      1870-1879       82             95092.60        61766.26       156858.87
AUS      1870-1879       83             84793.63        53236.26       138029.89
AUS      1870-1879       84             74425.60        45073.33       119498.92
AUS      1870-1879       85             64482.25        37493.62       101975.87
AUS      1870-1879       86             55260.16        30744.74        86004.90
AUS      1870-1879       87             46723.27        24752.17        71475.44
AUS      1870-1879       88             39052.97        19606.00        58658.97
AUS      1870-1879       89             32146.00        15302.22        47448.22
AUS      1870-1879       90             25966.74        11761.05        37727.79
AUS      1870-1879       91             20715.60         8884.36        29599.96
AUS      1870-1879       92             16243.06         6599.17        22842.22
AUS      1870-1879       93             12392.61         4791.50        17184.11
AUS      1870-1879       94              9212.62         3381.85        12594.47
AUS      1870-1879       95              6662.27         2330.47         8992.74
AUS      1870-1879       96              4733.79         1557.20         6290.99
AUS      1870-1879       97              3271.65         1013.50         4285.15
AUS      1870-1879       98              2206.43          645.56         2851.99
AUS      1870-1879       99              1452.81          399.36         1852.18
AUS      1870-1879      100               934.81          247.22         1182.03
AUS      1870-1879      101               601.07          157.79          758.86
AUS      1870-1879      102               380.82           99.78          480.60
AUS      1870-1879      103               231.88           60.43          292.31
AUS      1870-1879      104               140.22           35.23          175.45
AUS      1870-1879      105                86.14           18.49          104.63
AUS      1870-1879      106                51.51            8.88           60.39
AUS      1870-1879      107                26.89            4.44           31.33
AUS      1870-1879      108                10.99            2.78           13.77
AUS      1870-1879      109                 4.18            1.78            5.96
AUS      1870-1879      110+                3.77            0.72            4.49
AUS      1880-1889        0                    .               .               .
AUS      1880-1889        1                    .               .               .
AUS      1880-1889        2                    .               .               .
AUS      1880-1889        3                    .               .               .
AUS      1880-1889        4                    .               .               .
AUS      1880-1889        5                    .               .               .
AUS      1880-1889        6                    .               .               .
AUS      1880-1889        7                    .               .               .
AUS      1880-1889        8                    .               .               .
AUS      1880-1889        9                    .               .               .
AUS      1880-1889       10                    .               .               .
AUS      1880-1889       11                    .               .               .
AUS      1880-1889       12                    .               .               .
AUS      1880-1889       13                    .               .               .
AUS      1880-1889       14                    .               .               .
AUS      1880-1889       15                    .               .               .
AUS      1880-1889       16                    .               .               .
AUS      1880-1889       17                    .               .               .
AUS      1880-1889       18                    .               .               .
AUS      1880-1889       19                    .               .               .
AUS      1880-1889       20                    .               .               .
AUS      1880-1889       21                    .               .               .
AUS      1880-1889       22                    .               .               .
AUS      1880-1889       23                    .               .               .
AUS      1880-1889       24                    .               .               .
AUS      1880-1889       25                    .               .               .
AUS      1880-1889       26                    .               .               .
AUS      1880-1889       27                    .               .               .
AUS      1880-1889       28                    .               .               .
AUS      1880-1889       29                    .               .               .
AUS      1880-1889       30                    .               .               .
AUS      1880-1889       31                    .               .               .
AUS      1880-1889       32                    .               .               .
AUS      1880-1889       33             89011.92        92612.29       181624.21
AUS      1880-1889       34            132017.16       137620.91       269638.07
AUS      1880-1889       35            173765.94       181478.18       355244.12
AUS      1880-1889       36            214669.54       224529.09       439198.63
AUS      1880-1889       37            253989.17       266489.96       520479.14
AUS      1880-1889       38            291342.19       305945.00       597287.18
AUS      1880-1889       39            327243.37       344005.87       671249.25
AUS      1880-1889       40            362646.93       381100.45       743747.38
AUS      1880-1889       41            396546.44       416847.88       813394.32
AUS      1880-1889       42            395496.66       415797.79       811294.44
AUS      1880-1889       43            393848.91       414600.25       808449.17
AUS      1880-1889       44            392294.60       412590.98       804885.58
AUS      1880-1889       45            390191.67       410241.34       800433.01
AUS      1880-1889       46            387744.37       407233.13       794977.50
AUS      1880-1889       47            385199.23       403942.19       789141.41
AUS      1880-1889       48            382601.02       400542.94       783143.96
AUS      1880-1889       49            379553.16       396738.06       776291.22
AUS      1880-1889       50            376491.82       392582.18       769073.99
AUS      1880-1889       51            373485.32       388668.60       762153.93
AUS      1880-1889       52            370590.09       384720.98       755311.07
AUS      1880-1889       53            367493.03       380183.42       747676.45
AUS      1880-1889       54            364497.54       375282.98       739780.51
AUS      1880-1889       55            361344.04       370136.00       731480.04
AUS      1880-1889       56            358091.75       364835.78       722927.52
AUS      1880-1889       57            354145.69       358884.37       713030.06
AUS      1880-1889       58            350495.10       352572.82       703067.92
AUS      1880-1889       59            346044.91       345681.09       691726.00
AUS      1880-1889       60            341632.72       338332.29       679965.01
AUS      1880-1889       61            337190.28       330359.54       667549.82
AUS      1880-1889       62            332446.83       322278.95       654725.78
AUS      1880-1889       63            327089.94       313190.84       640280.78
AUS      1880-1889       64            321186.62       303385.17       624571.79
AUS      1880-1889       65            314880.16       292605.17       607485.33
AUS      1880-1889       66            308467.00       281810.13       590277.13
AUS      1880-1889       67            301718.90       271308.13       573027.03
AUS      1880-1889       68            294330.34       259573.66       553904.00
AUS      1880-1889       69            286080.04       247497.91       533577.95
AUS      1880-1889       70            277463.83       235190.52       512654.34
AUS      1880-1889       71            268224.26       223298.01       491522.27
AUS      1880-1889       72            258888.38       211004.25       469892.63
AUS      1880-1889       73            248546.93       197238.73       445785.66
AUS      1880-1889       74            237283.18       183174.97       420458.15
AUS      1880-1889       75            225813.73       169189.92       395003.65
AUS      1880-1889       76            213779.19       155403.01       369182.20
AUS      1880-1889       77            201610.68       142117.99       343728.68
AUS      1880-1889       78            188680.29       128425.13       317105.42
AUS      1880-1889       79            174997.25       114702.53       289699.79
AUS      1880-1889       80            169181.82       105999.50       275181.32
AUS      1880-1889       81            155306.35        93620.55       248926.89
AUS      1880-1889       82            141379.17        81752.66       223131.83
AUS      1880-1889       83            126898.36        70211.14       197109.49
AUS      1880-1889       84            112334.74        59430.17       171764.91
AUS      1880-1889       85             98190.43        49652.64       147843.07
AUS      1880-1889       86             84860.67        40875.25       125735.92
AUS      1880-1889       87             72514.43        33087.83       105602.26
AUS      1880-1889       88             61534.49        26509.17        88043.66
AUS      1880-1889       89             51511.75        20919.83        72431.58
AUS      1880-1889       90             42495.85        16239.60        58735.45
AUS      1880-1889       91             34786.20        12545.23        47331.43
AUS      1880-1889       92             28049.79         9536.30        37586.09
AUS      1880-1889       93             22130.54         7031.77        29162.31
AUS      1880-1889       94             17144.67         5079.57        22224.24
AUS      1880-1889       95             13013.88         3621.02        16634.90
AUS      1880-1889       96              9661.87         2522.10        12183.97
AUS      1880-1889       97              7001.23         1705.65         8706.88
AUS      1880-1889       98              4945.92         1133.85         6079.78
AUS      1880-1889       99              3430.22          738.14         4168.36
AUS      1880-1889      100              2314.06          464.37         2778.43
AUS      1880-1889      101              1525.21          291.08         1816.29
AUS      1880-1889      102               985.35          173.52         1158.87
AUS      1880-1889      103               615.61           99.35          714.96
AUS      1880-1889      104               363.15           62.60          425.75
AUS      1880-1889      105               207.61           38.65          246.26
AUS      1880-1889      106               108.92           20.94          129.86
AUS      1880-1889      107                54.67            8.87           63.54
AUS      1880-1889      108                24.65            1.71           26.36
AUS      1880-1889      109                10.43            0.00           10.43
AUS      1880-1889      110+                4.68            0.00            4.68
