Deaths (period 1x10), 	Last modified: 27 Aug 2026; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
AUS      1930-1939       35              1593.14         1747.04         3340.18
AUS      1930-1939       36              1622.19         1785.08         3407.27
AUS      1930-1939       37              1653.15         1714.05         3367.20
AUS      1930-1939       38              1907.19         2056.22         3963.41
AUS      1930-1939       39              1848.18         2085.23         3933.41
AUS      1930-1939       40              1869.18         2202.34         4071.52
AUS      1930-1939       41              1700.18         2049.22         3749.40
AUS      1930-1939       42              2164.20         2684.65         4848.85
AUS      1930-1939       43              1964.20         2492.51         4456.71
AUS      1930-1939       44              2055.19         2666.60         4721.79
AUS      1930-1939       45              2322.24         3111.85         5434.09
AUS      1930-1939       46              2290.21         3008.79         5299.00
AUS      1930-1939       47              2345.21         3218.86         5564.07
AUS      1930-1939       48              2487.22         3517.11         6004.33
AUS      1930-1939       49              2698.26         3716.17         6414.43
AUS      1930-1939       50              2746.24         4035.39         6781.63
AUS      1930-1939       51              2382.21         3544.06         5926.27
AUS      1930-1939       52              2847.28         4390.58         7237.86
AUS      1930-1939       53              2978.29         4374.61         7352.90
AUS      1930-1939       54              3124.30         4565.69         7689.99
AUS      1930-1939       55              2795.27         4484.65         7279.92
AUS      1930-1939       56              3093.26         5057.97         8151.23
AUS      1930-1939       57              3132.30         4941.89         8074.19
AUS      1930-1939       58              3509.33         5462.20         8971.53
AUS      1930-1939       59              3477.31         5331.13         8808.44
AUS      1930-1939       60              3794.35         5985.55         9779.90
AUS      1930-1939       61              3371.31         5087.03         8458.34
AUS      1930-1939       62              4297.38         6167.69        10465.07
AUS      1930-1939       63              4456.43         6643.94        11100.37
AUS      1930-1939       64              4654.42         6919.08        11573.50
AUS      1930-1939       65              5282.48         7610.50        12892.98
AUS      1930-1939       66              4804.46         6940.11        11744.57
AUS      1930-1939       67              5311.50         7639.53        12951.03
AUS      1930-1939       68              5826.52         7870.69        13697.21
AUS      1930-1939       69              5858.54         7937.74        13796.28
AUS      1930-1939       70              6060.55         8618.11        14678.66
AUS      1930-1939       71              5504.50         7272.32        12776.82
AUS      1930-1939       72              6484.59         8765.16        15249.75
AUS      1930-1939       73              6621.63         8524.99        15146.62
AUS      1930-1939       74              6780.63         8742.06        15522.69
AUS      1930-1939       75              6902.63         8610.97        15513.60
AUS      1930-1939       76              6484.58         8187.76        14672.34
AUS      1930-1939       77              5997.53         7240.14        13237.67
AUS      1930-1939       78              6099.54         7287.19        13386.73
AUS      1930-1939       79              5732.47         6368.59        12101.06
AUS      1930-1939       80              5347.44         6121.50        11468.94
AUS      1930-1939       81              4363.36         4761.68         9125.04
AUS      1930-1939       82              4592.40         5067.89         9660.29
AUS      1930-1939       83              4205.36         4410.56         8615.92
AUS      1930-1939       84              3964.38         4041.34         8005.72
AUS      1930-1939       85              3402.32         3157.83         6560.15
AUS      1930-1939       86              3173.29         2782.63         5955.92
AUS      1930-1939       87              2596.24         2294.34         4890.58
AUS      1930-1939       88              2172.20         1858.09         4030.29
AUS      1930-1939       89              1882.15         1468.85         3351.00
AUS      1930-1939       90              1558.12         1200.74         2758.86
AUS      1930-1939       91              1109.08          808.47         1917.55
AUS      1930-1939       92               983.08          656.40         1639.48
AUS      1930-1939       93               755.06          531.29         1286.35
AUS      1930-1939       94               579.05          407.24          986.29
AUS      1930-1939       95               466.04          302.17          768.21
AUS      1930-1939       96               333.04          230.13          563.17
AUS      1930-1939       97               247.04          141.07          388.11
AUS      1930-1939       98               167.01          122.07          289.08
AUS      1930-1939       99                97.01           59.05          156.06
AUS      1930-1939      100                64.00           48.03          112.03
AUS      1930-1939      101                29.00           18.04           47.04
AUS      1930-1939      102                19.00           19.01           38.01
AUS      1930-1939      103                19.00           16.00           35.00
AUS      1930-1939      104                12.00           14.00           26.00
AUS      1930-1939      105                 6.00           11.01           17.01
AUS      1930-1939      106                 3.00            5.00            8.00
AUS      1930-1939      107                 0.00            1.00            1.00
AUS      1930-1939      108                 1.00            2.00            3.00
AUS      1930-1939      109                 1.00            1.00            2.00
AUS      1930-1939      110+                1.00            2.00            3.00
AUS      1940-1949        0             21635.40        28755.03        50390.43
AUS      1940-1949        1              2730.16         3269.77         5999.93
AUS      1940-1949        2              1293.07         1741.41         3034.48
AUS      1940-1949        3               945.04         1192.28         2137.32
AUS      1940-1949        4               750.05          990.24         1740.29
AUS      1940-1949        5               618.03          883.18         1501.21
AUS      1940-1949        6               519.04          738.18         1257.22
AUS      1940-1949        7               475.02          631.14         1106.16
AUS      1940-1949        8               355.01          542.12          897.13
AUS      1940-1949        9               376.00          543.13          919.13
AUS      1940-1949       10               333.03          538.13          871.16
AUS      1940-1949       11               353.01          514.11          867.12
AUS      1940-1949       12               356.04          575.16          931.20
AUS      1940-1949       13               373.05          510.10          883.15
AUS      1940-1949       14               368.03          649.15         1017.18
AUS      1940-1949       15               413.01          716.18         1129.19
AUS      1940-1949       16               472.00          885.21         1357.21
AUS      1940-1949       17               482.05          898.21         1380.26
AUS      1940-1949       18               577.04         1010.25         1587.29
AUS      1940-1949       19               654.03          979.23         1633.26
AUS      1940-1949       20               719.04          977.23         1696.27
AUS      1940-1949       21               731.04          943.24         1674.28
AUS      1940-1949       22               798.04         1006.27         1804.31
AUS      1940-1949       23               883.04         1008.24         1891.28
AUS      1940-1949       24               873.03         1042.27         1915.30
AUS      1940-1949       25               947.06          949.22         1896.28
AUS      1940-1949       26               986.05          994.24         1980.29
AUS      1940-1949       27              1027.06          975.24         2002.30
AUS      1940-1949       28              1055.06         1039.25         2094.31
AUS      1940-1949       29              1133.06         1076.28         2209.34
AUS      1940-1949       30              1138.07         1056.25         2194.32
AUS      1940-1949       31              1061.07         1136.29         2197.36
AUS      1940-1949       32              1226.09         1175.27         2401.36
AUS      1940-1949       33              1137.08         1234.30         2371.38
AUS      1940-1949       34              1241.08         1316.32         2557.40
AUS      1940-1949       35              1278.07         1366.33         2644.40
AUS      1940-1949       36              1364.08         1435.32         2799.40
AUS      1940-1949       37              1320.07         1510.38         2830.45
AUS      1940-1949       38              1443.08         1726.41         3169.49
AUS      1940-1949       39              1399.10         1768.44         3167.54
AUS      1940-1949       40              1518.09         1863.46         3381.55
AUS      1940-1949       41              1469.08         1945.47         3414.55
AUS      1940-1949       42              1750.11         2164.55         3914.66
AUS      1940-1949       43              1752.11         2232.53         3984.64
AUS      1940-1949       44              1828.12         2483.61         4311.73
AUS      1940-1949       45              1993.12         2807.69         4800.81
AUS      1940-1949       46              2093.12         2839.72         4932.84
AUS      1940-1949       47              2324.15         3097.77         5421.92
AUS      1940-1949       48              2559.15         3541.87         6101.02
AUS      1940-1949       49              2801.17         3777.92         6579.09
AUS      1940-1949       50              2820.17         4056.97         6877.14
AUS      1940-1949       51              2899.20         4058.02         6957.22
AUS      1940-1949       52              3367.22         4907.21         8274.43
AUS      1940-1949       53              3620.25         5156.24         8776.49
AUS      1940-1949       54              3762.24         5633.38         9395.62
AUS      1940-1949       55              3508.23         5630.38         9138.61
AUS      1940-1949       56              4053.28         6308.58        10361.86
AUS      1940-1949       57              3941.27         6479.59        10420.86
AUS      1940-1949       58              4452.32         7291.83        11744.15
AUS      1940-1949       59              4508.30         7396.86        11905.16
AUS      1940-1949       60              4857.31         7877.99        12735.30
AUS      1940-1949       61              4480.30         7254.84        11735.14
AUS      1940-1949       62              5311.37         8444.13        13755.50
AUS      1940-1949       63              5625.41         8790.20        14415.61
AUS      1940-1949       64              5767.38         8889.23        14656.61
AUS      1940-1949       65              6242.44         9473.34        15715.78
AUS      1940-1949       66              5824.39         8573.16        14397.55
AUS      1940-1949       67              6277.43         9133.31        15410.74
AUS      1940-1949       68              6935.48         9459.38        16394.86
AUS      1940-1949       69              7048.50         9430.39        16478.89
AUS      1940-1949       70              7694.51         9934.51        17629.02
AUS      1940-1949       71              6768.47         8525.11        15293.58
AUS      1940-1949       72              8017.54         9960.45        17977.99
AUS      1940-1949       73              8618.57        10164.50        18783.07
AUS      1940-1949       74              8774.58        10256.53        19031.11
AUS      1940-1949       75              8868.60        10168.49        19037.09
AUS      1940-1949       76              9209.62        10188.50        19398.12
AUS      1940-1949       77              8519.61         9553.38        18072.99
AUS      1940-1949       78              9149.62        10004.47        19154.09
AUS      1940-1949       79              8798.60         9296.27        18094.87
AUS      1940-1949       80              8631.61         9025.22        17656.83
AUS      1940-1949       81              7339.52         7444.84        14784.36
AUS      1940-1949       82              7860.54         7707.92        15568.46
AUS      1940-1949       83              7397.49         7214.82        14612.31
AUS      1940-1949       84              7098.50         6640.69        13739.19
AUS      1940-1949       85              6135.46         5654.40        11789.86
AUS      1940-1949       86              5509.42         4838.24        10347.66
AUS      1940-1949       87              4393.33         3834.97         8228.30
AUS      1940-1949       88              3668.28         2944.78         6613.06
AUS      1940-1949       89              3032.23         2283.59         5315.82
AUS      1940-1949       90              2393.16         1786.46         4179.62
AUS      1940-1949       91              1719.14         1262.35         2981.49
AUS      1940-1949       92              1426.09         1000.28         2426.37
AUS      1940-1949       93              1131.08          732.18         1863.26
AUS      1940-1949       94               809.06          498.10         1307.16
AUS      1940-1949       95               593.03          354.10          947.13
AUS      1940-1949       96               388.05          243.07          631.12
AUS      1940-1949       97               304.01          168.03          472.04
AUS      1940-1949       98               197.02          127.05          324.07
AUS      1940-1949       99               144.01           74.06          218.07
AUS      1940-1949      100                72.91           53.42          126.33
AUS      1940-1949      101                38.18           29.76           67.94
AUS      1940-1949      102                21.56           19.87           41.43
AUS      1940-1949      103                14.24           13.76           28.00
AUS      1940-1949      104                 6.82            6.28           13.10
AUS      1940-1949      105                 1.29            1.96            3.25
AUS      1940-1949      106                 2.00            2.00            4.00
AUS      1940-1949      107                 0.00            1.00            1.00
AUS      1940-1949      108                 0.00            0.00            0.00
AUS      1940-1949      109                 0.00            0.00            0.00
AUS      1940-1949      110+                0.00            1.00            1.00
AUS      1950-1959        0             20211.79        26747.19        46958.98
AUS      1950-1959        1              2254.43         2693.02         4947.45
AUS      1950-1959        2              1223.21         1641.62         2864.83
AUS      1950-1959        3               797.16         1144.43         1941.59
AUS      1950-1959        4               663.13          910.33         1573.46
AUS      1950-1959        5               537.10          696.25         1233.35
AUS      1950-1959        6               457.07          696.25         1153.32
AUS      1950-1959        7               419.06          593.23         1012.29
AUS      1950-1959        8               335.06          548.22          883.28
AUS      1950-1959        9               282.06          479.18          761.24
AUS      1950-1959       10               305.09          464.20          769.29
AUS      1950-1959       11               297.01          414.16          711.17
AUS      1950-1959       12               271.05          423.15          694.20
AUS      1950-1959       13               250.04          457.20          707.24
AUS      1950-1959       14               288.05          505.20          793.25
AUS      1950-1959       15               302.06          644.24          946.30
AUS      1950-1959       16               313.07          704.28         1017.35
AUS      1950-1959       17               354.08          924.35         1278.43
AUS      1950-1959       18               368.04         1131.43         1499.47
AUS      1950-1959       19               367.06         1188.44         1555.50
AUS      1950-1959       20               390.06         1183.47         1573.53
AUS      1950-1959       21               406.09         1337.52         1743.61
AUS      1950-1959       22               409.07         1236.48         1645.55
AUS      1950-1959       23               438.09         1122.43         1560.52
AUS      1950-1959       24               459.11         1236.48         1695.59
AUS      1950-1959       25               498.08         1165.43         1663.51
AUS      1950-1959       26               541.09         1167.47         1708.56
AUS      1950-1959       27               544.09         1206.44         1750.53
AUS      1950-1959       28               615.11         1240.47         1855.58
AUS      1950-1959       29               638.12         1191.45         1829.57
AUS      1950-1959       30               676.14         1292.49         1968.63
AUS      1950-1959       31               703.13         1239.46         1942.59
AUS      1950-1959       32               835.17         1406.54         2241.71
AUS      1950-1959       33               806.13         1293.51         2099.64
AUS      1950-1959       34               918.20         1440.54         2358.74
AUS      1950-1959       35               951.16         1456.57         2407.73
AUS      1950-1959       36              1042.20         1503.56         2545.76
AUS      1950-1959       37              1082.20         1639.64         2721.84
AUS      1950-1959       38              1217.22         1785.66         3002.88
AUS      1950-1959       39              1378.26         1863.69         3241.95
AUS      1950-1959       40              1340.26         2026.78         3367.04
AUS      1950-1959       41              1415.25         1986.75         3402.00
AUS      1950-1959       42              1805.36         2678.01         4483.37
AUS      1950-1959       43              1684.32         2473.95         4158.27
AUS      1950-1959       44              1632.31         2594.99         4227.30
AUS      1950-1959       45              1917.34         3068.17         4985.51
AUS      1950-1959       46              2088.39         3150.20         5238.59
AUS      1950-1959       47              2112.40         3488.32         5600.72
AUS      1950-1959       48              2259.42         3816.46         6075.88
AUS      1950-1959       49              2626.47         4153.59         6780.06
AUS      1950-1959       50              2692.52         4416.70         7109.22
AUS      1950-1959       51              2473.47         4483.70         6957.17
AUS      1950-1959       52              2921.51         5205.97         8127.48
AUS      1950-1959       53              3103.57         5562.12         8665.69
AUS      1950-1959       54              3414.67         5873.23         9287.90
AUS      1950-1959       55              3261.61         5811.21         9072.82
AUS      1950-1959       56              3704.71         6704.54        10409.25
AUS      1950-1959       57              3941.75         6951.69        10893.44
AUS      1950-1959       58              4387.82         7925.01        12312.83
AUS      1950-1959       59              4615.87         8245.14        12861.01
AUS      1950-1959       60              4958.93         8415.18        13374.11
AUS      1950-1959       61              4826.91         8412.20        13239.11
AUS      1950-1959       62              5764.10         9849.73        15613.83
AUS      1950-1959       63              6453.20        10576.99        17030.19
AUS      1950-1959       64              6662.24        11134.24        17796.48
AUS      1950-1959       65              7368.37        11954.54        19322.91
AUS      1950-1959       66              7059.33        11107.20        18166.53
AUS      1950-1959       67              7615.40        12140.60        19756.00
AUS      1950-1959       68              8280.53        12621.82        20902.35
AUS      1950-1959       69              8593.62        12432.72        21026.34
AUS      1950-1959       70              9107.70        12452.72        21560.42
AUS      1950-1959       71              8538.61        11557.40        20096.01
AUS      1950-1959       72              9778.83        12818.86        22597.69
AUS      1950-1959       73             10161.92        12900.93        23062.85
AUS      1950-1959       74             10375.92        12898.93        23274.85
AUS      1950-1959       75             10431.95        12167.60        22599.55
AUS      1950-1959       76             10707.99        11924.54        22632.53
AUS      1950-1959       77             10024.86        10566.01        20590.87
AUS      1950-1959       78             10928.06        11145.23        22073.29
AUS      1950-1959       79             10464.93        10265.91        20730.84
AUS      1950-1959       80             10484.96         9676.67        20161.63
AUS      1950-1959       81              9172.70         8348.15        17520.85
AUS      1950-1959       82              9793.81         8560.26        18354.07
AUS      1950-1959       83              9582.79         7987.02        17569.81
AUS      1950-1959       84              9368.77         7681.91        17050.68
AUS      1950-1959       85              8350.56         6540.51        14891.07
AUS      1950-1959       86              7863.46         6028.31        13891.77
AUS      1950-1959       87              6491.20         4983.89        11475.09
AUS      1950-1959       88              5580.04         4209.59         9789.63
AUS      1950-1959       89              4862.92         3475.32         8338.24
AUS      1950-1959       90              4079.75         2684.03         6763.78
AUS      1950-1959       91              2981.57         1928.71         4910.28
AUS      1950-1959       92              2536.47         1613.64         4150.11
AUS      1950-1959       93              1990.38         1251.46         3241.84
AUS      1950-1959       94              1496.28          855.33         2351.61
AUS      1950-1959       95              1065.21          623.21         1688.42
AUS      1950-1959       96               736.13          444.16         1180.29
AUS      1950-1959       97               513.11          252.09          765.20
AUS      1950-1959       98               353.04          176.05          529.09
AUS      1950-1959       99               186.05           82.03          268.08
AUS      1950-1959      100               103.59           63.76          167.35
AUS      1950-1959      101                59.71           36.86           96.57
AUS      1950-1959      102                33.29           20.73           54.02
AUS      1950-1959      103                17.99           10.63           28.62
AUS      1950-1959      104                 9.19            3.83           13.02
AUS      1950-1959      105                 2.24            1.26            3.50
AUS      1950-1959      106                 0.00            0.00            0.00
AUS      1950-1959      107                 0.00            0.00            0.00
AUS      1950-1959      108                 0.00            0.00            0.00
AUS      1950-1959      109                 0.00            0.00            0.00
AUS      1950-1959      110+                0.00            0.00            0.00
AUS      1960-1969        0             18885.27        25471.28        44356.55
AUS      1960-1969        1              1731.21         2012.60         3743.81
AUS      1960-1969        2               964.13         1214.34         2178.47
AUS      1960-1969        3               709.09          954.27         1663.36
AUS      1960-1969        4               622.07          759.20         1381.27
AUS      1960-1969        5               519.07          644.17         1163.24
AUS      1960-1969        6               450.05          625.20         1075.25
AUS      1960-1969        7               382.04          546.14          928.18
AUS      1960-1969        8               323.04          496.16          819.20
AUS      1960-1969        9               319.06          486.13          805.19
AUS      1960-1969       10               253.04          450.14          703.18
AUS      1960-1969       11               284.02          447.10          731.12
AUS      1960-1969       12               276.03          548.16          824.19
AUS      1960-1969       13               303.03          568.17          871.20
AUS      1960-1969       14               318.03          642.18          960.21
AUS      1960-1969       15               387.05          709.20         1096.25
AUS      1960-1969       16               470.06          940.25         1410.31
AUS      1960-1969       17               551.08         1341.35         1892.43
AUS      1960-1969       18               540.07         1640.43         2180.50
AUS      1960-1969       19               557.05         1757.48         2314.53
AUS      1960-1969       20               501.06         1679.46         2180.52
AUS      1960-1969       21               523.06         1590.40         2113.46
AUS      1960-1969       22               450.06         1442.41         1892.47
AUS      1960-1969       23               506.08         1254.34         1760.42
AUS      1960-1969       24               432.04         1196.31         1628.35
AUS      1960-1969       25               439.07         1109.29         1548.36
AUS      1960-1969       26               453.06         1082.30         1535.36
AUS      1960-1969       27               490.07         1067.30         1557.37
AUS      1960-1969       28               498.07         1112.31         1610.38
AUS      1960-1969       29               557.08         1097.31         1654.39
AUS      1960-1969       30               538.04         1117.30         1655.34
AUS      1960-1969       31               565.06         1130.29         1695.35
AUS      1960-1969       32               645.08         1199.33         1844.41
AUS      1960-1969       33               729.10         1337.39         2066.49
AUS      1960-1969       34               783.07         1464.41         2247.48
AUS      1960-1969       35               893.09         1535.45         2428.54
AUS      1960-1969       36               974.12         1679.46         2653.58
AUS      1960-1969       37              1092.13         1765.50         2857.63
AUS      1960-1969       38              1138.13         2030.58         3168.71
AUS      1960-1969       39              1406.14         2227.64         3633.78
AUS      1960-1969       40              1475.14         2370.66         3845.80
AUS      1960-1969       41              1427.17         2539.70         3966.87
AUS      1960-1969       42              1778.23         3041.87         4820.10
AUS      1960-1969       43              1815.20         3119.84         4935.04
AUS      1960-1969       44              1845.19         3171.85         5017.04
AUS      1960-1969       45              2049.22         3557.97         5607.19
AUS      1960-1969       46              2257.26         3792.06         6049.32
AUS      1960-1969       47              2486.30         4219.18         6705.48
AUS      1960-1969       48              2796.33         4632.28         7428.61
AUS      1960-1969       49              2897.35         5034.44         7931.79
AUS      1960-1969       50              3054.34         5313.51         8367.85
AUS      1960-1969       51              2921.35         5593.58         8514.93
AUS      1960-1969       52              3497.41         6418.76         9916.17
AUS      1960-1969       53              3683.44         6971.92        10655.36
AUS      1960-1969       54              4022.47         7734.15        11756.62
AUS      1960-1969       55              3689.41         7619.10        11308.51
AUS      1960-1969       56              4282.50         8410.30        12692.80
AUS      1960-1969       57              4177.48         8834.43        13011.91
AUS      1960-1969       58              4602.52         9645.64        14248.16
AUS      1960-1969       59              4885.58        10217.82        15103.40
AUS      1960-1969       60              5221.63        10468.92        15690.55
AUS      1960-1969       61              5160.61        10532.89        15693.50
AUS      1960-1969       62              6078.73        11659.18        17737.91
AUS      1960-1969       63              6429.74        12073.30        18503.04
AUS      1960-1969       64              6757.82        12587.50        19345.32
AUS      1960-1969       65              7469.87        13144.63        20614.50
AUS      1960-1969       66              7439.87        12388.40        19828.27
AUS      1960-1969       67              8209.97        13831.82        22041.79
AUS      1960-1969       68              9093.07        14225.93        23319.00
AUS      1960-1969       69              9670.15        14389.05        24059.20
AUS      1960-1969       70             10296.25        14543.10        24839.35
AUS      1960-1969       71              9939.20        13921.93        23861.13
AUS      1960-1969       72             11830.40        15555.40        27385.80
AUS      1960-1969       73             12834.51        16019.50        28854.01
AUS      1960-1969       74             13340.57        16118.56        29459.13
AUS      1960-1969       75             13660.62        15803.38        29464.00
AUS      1960-1969       76             13947.66        15732.37        29680.03
AUS      1960-1969       77             13244.55        14294.94        27539.49
AUS      1960-1969       78             14264.70        14747.04        29011.74
AUS      1960-1969       79             14231.69        13726.75        27958.44
AUS      1960-1969       80             14093.65        12715.48        26809.13
AUS      1960-1969       81             12655.50        11180.05        23835.55
AUS      1960-1969       82             13113.56        10937.02        24050.58
AUS      1960-1969       83             12886.52         9857.68        22744.20
